,video_id,comments
319,Gi_MiDsfnkM,"['Terima kasih upin ipin telah membantu korban tsunami di Palu Sulawesi semoga kartun upin ipin terus sukses aminnnn dari Indonesia', '🇲🇾❤🇲🇨', 'terima kasih malaisia sudah membantu kami terima kasih sekali lagi malaisia 😢😢😢😊😊😊👌👌👍👍💖💖💖', '😱😰', 'Gk kerasa udh 4 tahun yg lalu, terima kasih telah membantu kota palu semoga animasi dari les copaque bisa berjaya terus', 'Gn naaib mereka akrg dibuatin rmh g', 'Allah huakbar 😭', 'Tu pun tk bersyukur malah lgi hina', 'Terima kasih atas misi kalian saya dari tni karna kerjasama ke pada animasi upin ipin ke lombok dan palu,semangat saudara kami berdua 🇮🇩🇲🇾❤🇵🇸', 'Semoge korang dapat rezeki amin 😥']"
320,72j1Vc5Q1qA,"['Saya orang indonesia aku suka upin&ipin sonooooo🤩🤩🤩🤩', 'Lucu ya', 'Aku Ni dari 2010 Aku minat', 'Cerita puteri limau xde season 2 ke ??', 'Ilove you upin ipin', 'Salam indonesia', 'MALAYSIAL NEGARA SUKA NYOLONG. KAPAN UPIN IPIN DEWASA????? KAPAN UPIN IPIN NUMBUH RAMBUT????', 'Halo upin ipin saya nindi', 'Kak mana tu?😍😍😍', 'Ada Ultraman Geed dan Ultraman Zero Beyond']"
321,KYqREqQ7PHs,"['Wow so cool', 'Omg this Mail', '👍👍👍👍', 'Saya suka upin ipin puteri dadudido pada jaman dahulu dan ultraman ribut saya suka semua sayang aku orang indonesia tapi saya senang dan suka', 'mmmlm! lcccb MLC ih KD Ono KKnnnnmll', '0:15 Ada Pororo & Pocoyo', 'ウルトラマンリブッドの特別movie！？😲\nしかも円谷プロダクションが制作した物だ！！😍', '2o23disemr2o18', 'Dimana itu', 'Dimana']"
322,La-e0conGMQ,"['rtuiupadfghhhhkl,/mnbbcduio', 'Susah la mcm ni... Upin Ipin dah kena BAYAR TIAP2 BULAN... Baru Je Nak TERMINATE ASTRO... sbb dah ada SIARAN DIGITAL MY FREE VIEW...', 'Naya kena rumah xdak astro pkai xtgk la..sebelum ni tv9 kelia dah la tu..', 'Mau tanya knp Mie bandung cuman ada di malaysia kan itu khas INDONESIA Khas nya BANDUNG gimana si MAU CURI LAGI YA DASAR', 'Bila film upin dan ipin the movie keris siamang tunggal nak tayang, kalau 2019 pun takpe😃🤣', 'back subcribe', 'wau hebat', 'way', 'that means the latest upin ipin no longer in tv9..', 'Bila animasi Puteri nak sambung ni???']"
323,v_C5DrqqdPo,"['Animaniacs with Malaysian Philharmonic Orchestra', 'Kalo kata aku , film apa pun , bagiku film upin ipin paling bagus', ""I'm so jealous"", 'hebat', 'sukses trus cerite upin dan ipin ini', 'hallo upin and ipin..', 'saya pelakon suara ara tau pada zaman dahulu siri terbaharu best saya pun ada kat Philharmonic orchestra thank you mpo', 'Upin ipin flim nye sagek penter', 'Upin dan Ipin saat ini sudah tidak ada nilai keislamannya lagi. Padahal dahulu kak Ros kalau keluar rumah pasti pakai kerudung, sekarang sudah tidak, hari raya pun tidak pakai kerudung. Lalu pada ruang tamu Upin dan Ipin. Dahulu ada pajangan panji Arrayah, saat ini malah terpajang foto foto makhluk hidup yang di haramkan dalam agama. Mengapa begitu berubah didikan agama pada kartun Upin dan Ipin?', 'Malaysia kontol keris punya indonesia bukan malaysia negara yang gak punya budaya  reog milik indonesia juga goblok negara goblok']"
324,ia4hkbkdSvg,"['Wow this is a Fun Run real', '👲👲dydhsugdudshhsid', '👑💄', '1oooooooooooooo', 'Aku suka flim upin ipin gk berenti 2 nontonya  dari masih kecil sampai udah gede \n\n\n\n\n\n\n\n\nTerimah kasih upin ipin setiap hari tayang yah', 'Saya suka meskipu saya dari indonesia indonesia mana suara nya siap ayo nonton upin ipin', 'Upin Ipin comel lah saya suka Upin Ipin luar biasa the best lah Upin Ipin', 'tdi menit 0;45 ada bacaan dont forget subriber) 🙆🙆', 'shok gila', 'pin ipin,kenapa kamu tak besar besar?']"
325,u67G_f0GGUg,"['Inalillahi wainailaihi roziun.', ""Inalillahi wainailahi raji'uun, salam duka dari tetangga serumpunmu, Indonesia."", 'Terima kasih atas alunan irama sakti mu yg mendamai atma menjelmalah swadaya... Al fatihan pak ngah', 'Is amazing', 'Di menit 1.15 itu judulnya ""kami anak Malaysia"" tapi kalo di Indonesia ""kami anak Indonesia"" cuma beda lirik dan sedikit beda judul.. :v *buakan bermaksud mengejek *', 'inalillahi wainailaihirojiun selamat tinggal Pak Ngah diharapkan masuk syurga', 'selamat berduka pak ngah salam dari indonesia', 'Sedihh😭', 'Wah ternyata ciptaan Pak Ngah, bagus', 'Kami dari indonesia turut berduka cita']"
326,E4R_e9bkLgg,"['Ena', 'Uwa   da   rgi', 'Saya penggemar Upin & ipin', '🤩🤩🤩🤩🤩', '😍😍😍😍😍', 'Dihape opah nya ada gem ml & papji', 'Itu pemanggang roti listrik nya darimana ya?', 'emang, ada acara apa sih kakak??  😒🧚🍔🌮🚖🏡', 'assalamualaikum, kakak2kakak aku belum mandi nih siang hehehe????  😂🏃🏽🛸🍔🍕', 'Ksosls']"
327,WXRntjK6D50,"['Mail', 'Minit 1:00 ada kereta proton iriz hijau 🤩..mungkin itu punya mail.sebab baju mail warna hijau 😁', 'Mestilah ni budak ceria sangat, kan?', 'Semoga semakin sukses untuk bapak ..ibu mail', '10 singgit - 8 singgit = 2 singgit', 'ET', 'Hallo Upin Ipin kalian lucu', 'saya suka mail terbaik 2 dua senringet', 'ipin anjing', 'Comelnya upin & ipin.. Lagi comel upin & ipin dalam bentuk minecraft.. Jom saksikan animasi minecraft versi upin & ipin yg pertama di Malaysia di channel saya.']"
328,Z0QzQTIbne4,"['menteri malaysia ada juga', 'Upin Ipin kalah Upin Ipin kalah kasian deh loooo', 'Upin ipin kalah upin ipin kalah kasihan de looooe', 'Knp upin&ipin mula dekat tv indonesia dulu knp tak di Malaysia dulu please jawab', 'Semoga kanak kanak bergembira dan senang.', 'https://www.youtube.com/watch?v=GodNWiXWhg4&feature=youtu.be  - link kat sini', 'Comel Upin & Ipin. Lagi comel dalam bentuk Minecraft Animation. Jom saksikan Animasi Minecraft Upin & Ipin yg pertama di Malaysia di channel saya. Sangat comel !!! Kawaii', '2:17 bukan 2.000.000 tapi 3.000.000!!! 😁😁😁', 'Rambut kemana rambut...', 'Kenapa 2 juta bukanya  3 juta']"
329,2M4CZUVreco,"['Upin & lpin 1', ', 😌😌😌😌😌☺☺😊😊😊😇😗😇😗😗😗😘😘😘😇🙂🙃🙃😂😂😂', '1:10 (Laughs)', '1:05 (Herk) (Ya)', '1:03 (Lari)', '0:59 (Screams)', '0:51 (Erk) (Huh)', '0:44 (Les) (Copaque) (Mempersembahkan)', '0:40 (Screaming) Teleportal', '0:32']"
330,0MG92gCJP7I,"['1:04 Na Jaemin is that you 😭', 'Boleh Share siape singer ucap selamat pagi tu? saye suka sanget tu song, nostalgia', 'Dn', 'Episod paling lucu. So funny', 'Kok di Indonesia liris nya 2019  les copaque production  di malaysia 2018', 'Suka banget sama upin ipin favoritt❤\nSalam dari indonesia😊❤', '0:09', 'Hell o Ye Bagus anak saya suke tengok nya :D', 'Gantengan D.O Kyungsoo😉', 'Aku mau berjumpa sama D.O Kyungsoo']"
331,6hfBcGqvCHc,"['Atta 14 000,000', 'Taniah upin ipin keren abis dah saya dari Indonesia mnctv emang Keren apalagi upin ipin', 'Atau pun Karnival', 'Tapi kat Malaysia la', 'LesCopaque buatlah teka dan menang pasal Upin Ipin.Rindu pulak. Tolong lah buat . Pleaseeeeeeeeeeee.😁😁😁😁😁😁', 'Tahniah 👍.', 'Lm', 'Kesukaan anaku', 'Mantap...', 'kok aku masih belum bisa menerima pelakon upin ipin ya?,  kayak aneh-aneh gimanaa gitu']"
332,Bx1q9AjPU8A,"['Ish saya minat sangat cantik suara tu dr Zurinah Hassan', 'Salam dari indonesia', 'MALU LAH TUU SEBAB ASAL DARI MALAYSIA!! CAKAP BANGGA JADI RAKYAT MALAYSIA!!', 'Betul betul betul!!', 'Malingsial', 'bukan indonesie tapi indonesia tau ga si aku kan orang indonesia', 'Saya suka Upin ipin', 'Like ke37', 'mantap', 'sukenye']"
333,aWgEDjL9ors,"['Waduh kita di prank lagi gayes 😭', 'L9kuuuuoo7o9o79<o7667u,o<,,n jjkjj', '99:99', '11:55:00', '11:54:59', 'lagu ok', '11 jam!!', 'Kok cuma gambar???terus masih ada juga tuh yg like?!:(', 'uh waaaaaaaaaaaaaaaaaaaaaaaaaaahhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhttttttttttttttttttttttttttt are you kidding me', 'Kok gak ada suaranya? Gambar cuma tulisan Upin Ipin saja']"
334,s3lZ-e1HLks,"['Ini suaranya sama vidionya gak sinkron', 'Ubi kayu saya penah makan sedap🍔🍔', 'Best macam harimau', 'Siapa klka', '😊😅😅😅😊😅😅😅😅l hub', 'Mantap', 'C6ccxsdwwqqqfddrrd\n..\nO\nPlop9👹', 'Adain lagi dong di MNCTV  kangen nehh lihatnya 😥', 'Siapa sudah dewasa dcni tapi masih nonton jugak😂🤣 sila like', 'Semoga aki Tenang di alam sana Amin R.I.P aki']"
335,hgrUfhHNatE,"['Yay les copaque dah boleh coment🤩', 'Ke hamengkubuwono', 'Orang yogyakarta like', 'When it start?', 'Jogja lagi', 'Aminnnnnnnnnnnnn', 'thank you dah mampir ke indonesia', 'мαℓιиgѕєи', 'Gg di indonesia', 'Mksh dah datang ke indonesia']"
336,BbKwRopqWJE,"['Waktu kalian ada misai', '👍👍👍👍🤞', 'ésta la que del zorra', 'SGM', 'Malaysia Upin & lpin Dan Susanti lndonesia Kenapa Ada Susanti lndonesia', 'Pruduk Indonesia itu 😀😁', 'Enak banget minum susu nya aku juga mau', 'SGM = SUSU GENERASI MICIN', 'Kawan kawan minum susu gila miring!!!!', 'S(susu)\nG(gede)\nM(montok)']"
337,R1hG-ZvYba4,"['Tengok saja katak', 'Spongebob Season 13', 'Maksud saya suscrabe', 'Semoga 3 juta suscrane', 'Buat lah vidio baru', 'Subs channel saya', 'Yeh datang lagi episode baru aku sanggat suka I love you (da. Du.Di.Do', '👍👍👍👍', 'So short', 'SUBS CHANNEL AKU KALAU KALIAN MAU SAYA NGAK MAKSAIN KOK']"
338,E8eTUpTf1hg,"['Mantap', 'Subcribe iam  iam suback,!!!!! Komen my video', 'owi ni mesti berasal drpd perkataan owl kan, sebab dalam bahasa english, owl adalah burung  hantu, dan watak dalam teaser ni berupa seperti burung hantu', 'ganteng bangat', 'Second', 'Halo saya dari indonesia\nSalam kenal', '2nd tahniah pada diri sendiri', 'Saya pertama komen']"
339,tpM39hVe-_g,"['upin ipin nye sudah besar 😂😅', 'Aku mau beli dipasar ada gx??', 'Aku  memang  suka  upin  ipin  walau pun  aku  9  tahun😍😍😍😍😍😍😍😍😍😍😍😍😍😙😙😙😘😘😘😚😚😘😘😘😘😘😘😘😘😘😘😘😙😙😙😙😚😚😘😘', 'Farah', 'Satu komen je', 'upin-ipin😍😍😍😍😍😍😍😍😙😚']"
340,PgpOD0CYCG4,"['Tengok ada pereri', 'Kata to be continued tapi mana episode 7', 'Spongebob Season 13', 'Ape tu', 'Upin ipin kapan nih episode baru?', 'First', 'Frist', 'Konen ke1', 'First', 'First dapet apa']"
341,WaYnnQxyfhI,"['pertama', 'Awwi0.     9', 'Upin ipin sangat keren dan lucu', 'iyah lah', 'Bagusloh biar kalian pintar menyanyi lagu robiul syawal', 'Comel betul korang beduani', 'Ok', '😋😋😋😋', 'Apo', 'Aku  suka  film  upin ipin 👍👍👍👍👍👍👍👍👍👍👍']"
342,JqlnSxED_oo,"['mana ep 13😭😭😭', 'TK ejh', 'Ngomong R dulu oyyy', 'Kapan episod 13', 'Kita orang indonesia mau tanya kapan upin ipin', 'Kapan rilis video baru?', 'Moba kok analog', 'f', 'Kapan upin  ipin', 'saya like ke 16']"
343,tnGUxVpS3CI,"['Jeng jeng jeng jeng', 'Mungkin aku kena pergi indon dulu 🗿🔪', 'Indonesia dengan Malaysia Upin dan Ipin dah besar-besar pindah besar tapi tak kahwin Opah dah tua tapi tak mati dulu', 'Mau🍔🍟🍗🤤', 'Tapi saya kat malaysia 😕', 'ayam kfc', 'Sudah mau jalan pagi nih eh bukan jalan pagi tapi makan piz...... Hampir aja nanti kalian ngiler jawab aja sendiri pizzanya ehhh... Tadi aku ngomong apa ya??', 'Ayam goreng ayam gorengg selalu yang adaaaa ayam gorengnyaaa kenapaaa? Aku tanya kok gakkkk di jawaaabbbb sedih awas kamu Upin Ipin ganteng lucuuuuu banget!!! Balan', 'Jeng jeng jeng bisa aja kamu Upin Ipin kok? selalu ngomong bersamaaaa hihihi. Maaf kalo gak nyambung', '😋😋😋😋😋😋😋😋😋😋😋😋😋😋']"
344,ZglPJLcCIGU,"['Q1', 'Malingsial', 'https://youtu.be/GXzCsIzDyCM Plagiat Les Copaque wkwkwk', 'Like ke 8', 'Nice\n😍😘', 'Like ke 7', 'upin ipin kok skrng kaya gini', 'komen ke 2 lage']"
345,4oeuDFTsU70,"['Vhsgogd', 'Apa ini detektif terus coba episode baru kek kalo kaya gini gak suka lagi upin ipin\nApe ni detektif terus cobe episode baru kek kalo kayek gini gak suke lagi upin ipin', 'Subs from indonesia', '3', '2', '2', '2', '2', 'B']"
346,bD5_a_gS7tU,"['Itu ada kayak batik dasar pencurii', 'Woyy awas aja ada warisan dari indonesia', 'sya sukah', 'Plis  beritahukan Dan Tunjukan Muka Pembuat Film Upin & Ipin Dan Tunjukan Kakros Yg Asli Upin & Ipin Asli Dan Seluruh Pemilik Chanel Les Copaque Production Oke Ntar Aku Ikut Buat Film Nye Ye', 'lanjutin upin dan ipin yang upin ipin kesayangan ku1', 'Ada tak episod upin ipin raya 2018 nanti?', '😑😑😑😑😑😑😕😕😕😕👎👎👎👎👎👎👎👎👎', 'Wow  gak tayang kan dibioskop', 'Saya suka saya suka\n😍😘😍😘😍😘', 'kedua ,2']"
347,zOIIO1BIwZY,"['krecvetuip[-[oimbcxv  axz dvbmywruegghj4tryiporyioo-pl/,mnbnvcsdd5ryiooypo]', 'Hi upin ipin salam dari saya, saya dari indonesia 🤗😉', 'Les Copaque cepatlah buat episod di musim 12', 'komen ke7  😋😋😋hehehe', 'comen ke 8 yeey', 'Anak anak syurga😊', 'Saya orang kurang upaya masalah pembelajaran .Saya peminat Upin Ipin Betul betul betul 😍 (voice Google)', 'Pasti seronok kan:v', 'Like ke 13 comen ke 2', 'like ke 6']"
348,MNBB0b_qTX0,"['mantab', 'Upin ipin bagus banget \n😍😘😍😘😍😘', 'abang coba ke batam hiiiiiii', 'Hi saya fans upin ipin dari indonesia!', 'Like 21 komen ke 6', ""Yah telat :'("", 'First dari indo', 'keren banget pastiini keren banget', 'Nak ketemu sama Upin Ipin😥']"
349,PHogdXiSkKc,"['Congratulations les copaque ! So much love', 'Wala wala wala', 'Kat mana', 'Subscribe Channel Ku Juga Ya?!! Nanti Aku Subcribe Ganti', 'kat mane tu kak', 'Like ke 4 mantap ', 'Dimane tu']"
350,H3askQUheS8,"['Tahniah!!👏', 'Admin knapa pihak les copaque tak report yang copyright upin ipin..adakah mereka copy tp duit masuk dalam les copaque??', 'tahniah les copaque!', 'Selamat petang upin ipin', '5', 'KEREN', 'Komen ketige  wkwk', '4', 'Selamat les copaque']"
351,QRwKKPvPq0A,"['.', 'Jalan2 trus ya.  Jd seru', 'so amazing', 'Like ke 24', 'Upin ipin is the best \n😍😘😍😘😍😘', 'akhirnya', '#WWENEWS', 'Wau', 'Terbaik lah perggh', 'Nombor 8 tonton']"
352,F5jdPmt07nQ,"['Ggsfh5556777(', 'Childhood memories', 'halal ke?', '🤤🤤🤤', '😘', 'Aku dulu sering makan itu', 'Wah jd ngiler 🤤🤤🤤🤤', 'Nak belilah nanti', 'Saya beli ini banyak kali', 'Saya ingat itu']"
353,doJswdQDhrM,"['Hay apa kabar aku dari indonesia', 'Hay apa kabar aku dari indonesia', 'Saya nak upin Ipin', 'Kenapa tak ade cerita upin ipin baru', 'keren,saya dari indonesia']"
354,NlZU6zvr0R4,"['Salam dari sunda Indonesia atau bekasi', 'enak banget otak otak ada pedas dan tidak ada pedas', 'salam dari Indonesia', 'Salam dari indonesia , kalimantan timur ,samarinda', 'Go yellow ✨✨🏆', 'Salam dari indonesia', '👤💕💖', 'Salam dari aku probolinggo. \nDatang teman2 ya ke channel aku', 'salam dari surabaya ,indonesia', 'salam upin ipin']"
355,N0GzecZaLQQ,"['Bila producer upin ipin nk lanjutkn cerita puteri limau ni...x knlah nk biarkn tergantung je..buatlah smpai habis...saya dh lma tunggu sambungan puteri limau...selama 3 thun tau...saya berharap sgt producer jngan pilih kasih ..asyik keluarkn upin ipin je...smpai puteri limau terabai ...sya hrp sgt2 puteri limau akn  beraksi semula...mcm upin ipin..akhir kata,saya akn still support kantun malaysia smpai berjaya tahap Antarabangsa....Amin', 'Buatlah crita puteri limau season 2 plk..', 'Mantap banget 😀😀😀😀😀', 'Bqgus s3kali', 'ok lanjut kawan,,,,,,,,', 'He can chage the world cartoon', 'Nice 😍😘😍😘😍😘😍😘', 'Keren sengat lah', 'Di tunggu.dan Mantap.', 'Pertama']"
356,9thvc9aD8_o,"['kuxin', '2014 00:00', '斤斤计较', 'Vama', 'Semua dah tengok', 'AKAN DATANG DI MNCTV SLOT BERKAH CINTA RAMADHAN & RAYA TERIMA KASIH MNC (SUMMER 2018) PADA ZAMAN DAHALU KISAH ARIS&ARA', 'Abangan SA MNC TV PADA ZAMAN DAHALU NEW SEASON AND SA RCTI UPIN IPIN IQRA AND MALAPIT NA EASTER SUNDAY UPIN IPIN SEASON 12 PART OF TERIMA KASIH MNC (SUMMER 2018)', 'Akan datang bekah cinta ramadhan&raya terima kasih MNC(SUMMER 2018) MULAI 17 MEI AFTER EJEN ALI BEFORE KULTUM UPIN IPIN AND AZAN MAGHRIB VIEWS JAKARTA&SEKITARNYA VIA ANALOG AND NO MORE CABLE/SATELLITE/INTERNET FEED NO MORE AZAN MAGRIB ACORES THE WORLDWIDE VIA MNCTV PARABOLA(PAY TV OTHERS)', 'Abangan SA BERKAH CINTA RAMADHAN & RAYA TERIMA KASIH MNC(SUMMER 2018) MALAPAT NA', 'Abangan SA BERKAH CINTA RAMADHAN & RAYA TERIMA KASIH MNC (SUMMER 2018) MALAPAT NA SA MNCTV']"
357,u4wwPWFqcLc,"['Upin ipin dimana sekarang jual nya snack pin pin dan berapa harganya tolong jawab', 'LA ANUMIĐAÂ ÜFAGZA', 'Pasti nya', 'ini.  Ada.  dimana.  kalau. Ada.   di.  indonesia.  Kabarin.  Aku. Yaa', 'Pinpin ade tak di indonesia cuba tanya susanti', 'Ixsa', 'Di mall sudah ada', 'BILA ADA CERITA UPIN IPIN', 'Bagus aku suka', 'Rafachel']"
358,FP2l1kaOv4E,"['Kebersamaan yang indah, teman2 singgah juga ke vidio saya dong, caranya klik aja logo channel saya, di jamin banyak vidio upin ipin terbaru yang gokil abis', 'Waw bakar bakar enak sekali,', 'lanjut kawan tancep abizzzz,', 'Betul betul betul..  Mantabb\n\nLike \nComment\nSubscribe my channel too yaa...', 'Like ke 8 coment ke tige', 'Saya suka Upin & Ipin...Saya dari Indonesia...Upin & Ipin memang comel...!!!', ""Hi i'm from Indonesia"", 'First']"
359,250L2AGvMJY,"['𝕄𝕒𝕟𝕥𝕒𝕡𝕡 𝕝𝕒', 'Teringan nk masuk uji bakat 😞😞', '2:10 mmg betulla suara kancil', 'Patutla mail tukar suara', 'Opo iyo', 'cantiknye salam Dari indonesia', 'keris siamang tunggal tu ada dalam tv je ke takde pun dalam telpon', 'wah ada trag', 'Zul, dan ijat kok tidak ada?', 'aku mau ikut mengisi suara mail']"
360,vPcIe4NjuLw,"['Kreatif s3kali ya,', 'Like pertama', 'Kapan episode baru Upin Ipin?', 'so Amazing good jos', 'Subscribe channel aku nanti aku subscribe  balek', 'Like ke 4', 'Amazing 😍😘😍😘', 'like ke 1😊']"
361,F_4yK1g1_r4,"['ikram dizly pn ad', 'Iqram?', 'Saya suka upin & ipin...', 'Upin ipin is the best 😍😘😍😘😍😘', 'Giveaway bagi2 Kartu AR Marvel 5dx bisa dimainkan di android, cek channel kita : https://youtu.be/1D61qm9yfUk', 'Athong mana kak', 'kembaran Upin Ipin episode 5 Minggu depan jangan lupa ya', 'Hadir.  SUBSCRIBE  balik bos.', 'luar biasa Upin Ipin upload  kembaran warisan detektif Upin Ipin episode 4 Minggu depan kita harus nonton kembaran warisan detektif Upin Ipin jam 19.30 betul betul betul', 'Betul betul betul']"
362,fZwx6M_9nVk,"['Zikungamin.ng', 'Subcribe im chanel and promosi im chabel im from indonesia you or malaysia', 'Subcribe im chanel and promosi im chabel im from indonesia you or malaysia', 'Good job quya hafiz zarin neysa ainor .', 'LIKE...', 'Satu satunya subcriber paling banyak', 'Like ke 21', 'Upin ipin jelek film bocah', 'Like18', 'Komentar ke 4']"
363,3YVBehlDUsc,"['Ni lah Cita"" aku . nak bekerja dalam bidang animasi.', 'https://m.youtube.com/watch?v=xWMAaFxPcRY', '2Juta 👍👍👍👍', 'Tekan butang subscribe channel kita', 'Punya lama sy tggu ujibakat ...sekali umo 7-9 taon lah pulakkk...😫😫😫 nak menyamar jadi budak kecik takut org  perasan 🤪😂', 'Punya lama sy tggu ujibakat ...sekali umo 7-9 taon lah pulakkk...😫😫😫 nak menyamar jadi budak kecik takut org  perasan 🤪😂', 'Nk masuk 😭😭😭😭😭 Tapi rumah jauh 😭', 'Dh tua dhh.. X leh nk uji bakat . harap ade ujian untuk umur 20 ke atas', 'Harap-harap Upin dan Ipin musim akan datang ada suara pelakon terbaru, lebih-lebih lagi bila Upin dan Ipin dah besar kelak.', 'Alaa umur daa lebih...\nHaha..xpa laa..klw wtak Kak ros tu bole kot nk try..garang mcm singaa..hihi']"
364,LtkHXVuEtM0,"['Uujowooe1', 'Hhpopp', 'VTVCAB28 SELAMAT \n                TAHUN BARU \n                       CINA \n                       2018', 'Negara tiongkok taiwan tibet mongolia pasti menyabut tahun baru cina Gong xi pa cai', '.', '2021', 'selamat tahun baru cina 2018! gong xi fa cai ....', 'murah rezeki, nasib yang baik, sihat dan cergas, kejayaan luar biasa, kekayaan berlimpah, kehidupan yang manis sangat!', 'ni daftarnya? meimei', 'yes']"
365,e_u_bFVg4qY,"['Hi Im from Indonesia Hi Malay✌✌', 'Video lama. Skrg iqram dinzly dah gila', 'tempat awok kite tu', 'Iqram masa dia hensem lagi, skrg kurus sgt', 'wah detektef kembara warisan sukses trus ya kak.', 'Macam kenal je la tempat ni?', 'like ke 5', 'LIKE KE 4 ', '2', 'Wiuuu first']"
366,r5QE53ssY2A,"['2 jt sub', 'Mau dong', 'tahniah U&I for the 2mil subs', 'hebat ih, rambut meimei dan susanti melawan hukum gravitasi...', 'upin ipin buat episode baru yaitu ultraman ribut lawan ultraman jahat mantap', 'btul _btul mantap,,,!?', 'ok', 'wah bagus banget  aku suka sukses.', 'Aku suka banget!!', 'Like 96']"
